title_english,status,episodes,rating,rank,popularity,favorites,score,genres,themes,scored_by_members,is_ongoing,genre_list,action,adventure,avant garde,award winning,boys love,comedy,drama,ecchi,erotica,fantasy,girls love,gourmet,hentai,horror,mystery,romance,sci-fi,slice of life,sports,supernatural,suspense,unknown
unknown ,Finished Airing,4.0,Rx - Hentai,4908.575358996018,7125,70,6.65,hentai,unknown,6330.5,0,['hentai'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kiyo in Kyoto: From the Maiko House,Finished Airing,12.0,PG-13 - Teens 13 or older,4281.0,5216,70,7.04,"gourmet, slice of life","Educational, Iyashikei, Workplace",12674.0,0,"['gourmet', 'slice of life']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,R - 17+ (violence & profanity),5775.0,3839,70,6.74,"action, fantasy",Gore,28732.5,0,"['action', 'fantasy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Legend of Mana -The Teardrop Crystal-,Finished Airing,12.0,PG-13 - Teens 13 or older,12481.0,5082,70,5.47,adventure,unknown,13914.0,0,['adventure'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someday's Dreamers II: Sora,Finished Airing,12.0,G - All Ages,3308.0,4490,70,7.22,"fantasy, romance, slice of life","Iyashikei, Urban Fantasy",18379.5,0,"['fantasy', 'romance', 'slice of life']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,6.0,PG-13 - Teens 13 or older,6547.0,5724,70,6.61,"action, fantasy, romance",unknown,10662.0,0,"['action', 'fantasy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,13.0,R - 17+ (violence & profanity),7304.0,3499,70,6.49,"comedy, ecchi",Adult Cast,33050.5,0,"['comedy', 'ecchi']",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,3.0,PG-13 - Teens 13 or older,3501.0,5713,69,7.19,unknown,"Adult Cast, Historical, Military",11151.0,0,['unknown'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pokémon: Twilight Wings,Finished Airing,7.0,PG - Children,1897.0,4949,69,7.53,"action, adventure, comedy, fantasy",unknown,18163.5,0,"['action', 'adventure', 'comedy', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Endride,Finished Airing,24.0,PG-13 - Teens 13 or older,12168.0,2682,69,5.58,"action, adventure, fantasy",Isekai,51433.0,0,"['action', 'adventure', 'fantasy']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Miss Kobayashi's Dragon Maid S Short Animation Series,Finished Airing,13.0,PG-13 - Teens 13 or older,2679.0,2977,69,7.34,"slice of life, supernatural",unknown,51264.5,0,"['slice of life', 'supernatural']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,12.0,PG-13 - Teens 13 or older,10316.0,5555,69,5.97,comedy,Strategy Game,11575.0,0,['comedy'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evil Woman Executive: Full Moon Night,Finished Airing,1.0,Rx - Hentai,4908.575358996018,6202,69,6.69,"supernatural, hentai",unknown,9147.5,0,"['supernatural', 'hentai']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brave Police J-Decker,Finished Airing,48.0,PG-13 - Teens 13 or older,2318.0,9232,69,7.42,"action, adventure, sci-fi","Detective, Mecha",3177.5,0,"['action', 'adventure', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tamala 2010: A Punk Cat in Space,Finished Airing,1.0,R - 17+ (violence & profanity),9966.0,6486,69,6.03,"avant garde, comedy, sci-fi",Psychological,7538.0,0,"['avant garde', 'comedy', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
THE IDOLM@STER MOVIE: BEYOND THE BRILLIANT FUTURE!,Finished Airing,1.0,PG-13 - Teens 13 or older,1613.0,4749,69,7.61,"comedy, drama","Idols (Female), Music",19024.5,0,"['comedy', 'drama']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dual! Parallel Trouble Adventure,Finished Airing,13.0,PG-13 - Teens 13 or older,4220.0,5232,69,7.05,"action, comedy, sci-fi","Harem, Isekai, Mecha",14715.5,0,"['action', 'comedy', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,6727.0,3710,69,6.58,action,"Military, Video Game",30884.5,0,['action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,6586,69,6.78,hentai,unknown,7687.5,0,['hentai'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,6506.0,2721,69,6.62,"action, romance, sci-fi","School, Video Game",53418.0,0,"['action', 'romance', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Godzilla: Planet of the Monsters,Finished Airing,1.0,R - 17+ (violence & profanity),7709.0,2941,69,6.43,"action, adventure, sci-fi",unknown,52016.5,0,"['action', 'adventure', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorful,Finished Airing,16.0,R+ - Mild Nudity,10658.0,4480,69,5.9,"comedy, ecchi",Gag Humor,19782.5,0,"['comedy', 'ecchi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Legend of Luoxiaohei,Finished Airing,28.0,PG-13 - Teens 13 or older,1325.0,8157,69,7.7,"comedy, supernatural",unknown,4195.0,0,"['comedy', 'supernatural']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,24.0,R - 17+ (violence & profanity),5938.0,4243,69,6.71,"drama, mystery, sci-fi, suspense","Psychological, Super Power",21766.0,0,"['drama', 'mystery', 'sci-fi', 'suspense']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,5492,69,7.0,hentai,unknown,12420.5,0,['hentai'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acro Trip,Finished Airing,12.0,PG-13 - Teens 13 or older,5924.0,5019,69,6.72,comedy,"Mahou Shoujo, Parody",15076.0,0,['comedy'],1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mad Bull 34,Finished Airing,4.0,R+ - Mild Nudity,8260.0,6105,69,6.33,action,"Detective, Gore",9276.5,0,['action'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Legend of the Galactic Heroes Gaiden,Finished Airing,24.0,R+ - Mild Nudity,488.0,4705,69,8.14,"action, drama, sci-fi","Military, Space",17874.5,0,"['action', 'drama', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
The Adventures of Tom Sawyer,Finished Airing,49.0,G - All Ages,2720.0,6769,69,7.33,"adventure, drama",Historical,7504.5,0,"['adventure', 'drama']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
God Troubles Me,Finished Airing,12.0,PG-13 - Teens 13 or older,2215.0,7013,69,7.45,"comedy, slice of life, supernatural",unknown,6342.5,0,"['comedy', 'slice of life', 'supernatural']",1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Reality Girls Trinary,Finished Airing,34.0,PG-13 - Teens 13 or older,10862.0,4497,68,5.86,sci-fi,unknown,15525.5,0,['sci-fi'],0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
This Boy is a Professional Wizard,Finished Airing,4.0,PG-13 - Teens 13 or older,4737.0,4412,68,6.94,"boys love, fantasy",unknown,22493.5,0,"['boys love', 'fantasy']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,Rx - Hentai,4908.575358996018,6351,68,6.63,hentai,unknown,8843.0,0,['hentai'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,26.0,PG-13 - Teens 13 or older,4155.0,5694,68,7.07,"action, adventure, drama, fantasy","Martial Arts, Super Power",10756.5,0,"['action', 'adventure', 'drama', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miss Kobayashi's Dragon Maid: A Lonely Dragon Wants to be Loved,Finished Airing,1.0,PG-13 - Teens 13 or older,1713.0,3901,68,7.57,"slice of life, supernatural",unknown,19923.5,0,"['slice of life', 'supernatural']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mazinkaiser,Finished Airing,7.0,R+ - Mild Nudity,2807.0,6392,68,7.32,"adventure, comedy, sci-fi",Mecha,8539.0,0,"['adventure', 'comedy', 'sci-fi']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Shy Season 2,Finished Airing,12.0,PG-13 - Teens 13 or older,4837.0,4452,68,6.92,"action, drama",Super Power,19910.0,0,"['action', 'drama']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Batman: Gotham Knight,Finished Airing,6.0,R - 17+ (violence & profanity),4820.0,4333,68,6.92,"action, adventure",Martial Arts,24738.5,0,"['action', 'adventure']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Encouragement of Climb Season 3,Finished Airing,13.0,PG-13 - Teens 13 or older,1618.0,4543,68,7.61,"adventure, slice of life","CGDCT, Iyashikei",19845.0,0,"['adventure', 'slice of life']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KJ File,Finished Airing,13.0,PG-13 - Teens 13 or older,13900.0,7401,68,4.64,"action, sci-fi",unknown,4510.5,0,"['action', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mobile Suit Gundam AGE,Finished Airing,49.0,PG-13 - Teens 13 or older,7380.0,4135,68,6.47,"action, sci-fi","Mecha, Space",25413.0,0,"['action', 'sci-fi']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,4.0,R+ - Mild Nudity,1766.0,4216,68,7.56,"comedy, supernatural","Gag Humor, Mythology",23563.5,0,"['comedy', 'supernatural']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gasaraki,Finished Airing,25.0,PG-13 - Teens 13 or older,6502.0,4740,68,6.62,"drama, supernatural","Mecha, Military, Psychological",16113.5,0,"['drama', 'supernatural']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Eiken,Finished Airing,2.0,R+ - Mild Nudity,14011.0,4086,68,4.29,"comedy, ecchi","Harem, Parody, School",26593.5,0,"['comedy', 'ecchi']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charger Girl Ju-den Chan,Finished Airing,12.0,R+ - Mild Nudity,6673.0,3961,68,6.59,"comedy, sci-fi, ecchi",unknown,26591.0,0,"['comedy', 'sci-fi', 'ecchi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sorcerous Stabber Orphen,Finished Airing,13.0,PG-13 - Teens 13 or older,11032.0,2699,68,5.83,"action, adventure, drama, fantasy",Martial Arts,51006.0,0,"['action', 'adventure', 'drama', 'fantasy']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The File of Young Kindaichi Returns,Finished Airing,25.0,R - 17+ (violence & profanity),1859.0,5262,68,7.54,mystery,unknown,14048.0,0,['mystery'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shining Tears X Wind,Finished Airing,13.0,PG-13 - Teens 13 or older,7441.0,4039,68,6.46,"action, adventure, fantasy",Isekai,24719.0,0,"['action', 'adventure', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,PG-13 - Teens 13 or older,4267.0,2247,68,7.05,"comedy, romance","Harem, Parody",78296.5,0,"['comedy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,6360,68,7.2,hentai,unknown,8500.0,0,['hentai'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sexy and Stupid Water Polo Comedy!!,Finished Airing,3.0,R+ - Mild Nudity,13332.0,4651,68,5.14,"comedy, romance, sports, ecchi","School, Team Sports",18907.5,0,"['comedy', 'romance', 'sports', 'ecchi']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,2321.0,2937,68,7.42,"comedy, romance",School,47324.5,0,"['comedy', 'romance']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,2216.0,2987,68,7.45,"comedy, romance","Gag Humor, School",49163.5,0,"['comedy', 'romance']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Naruto: Hidden Leaf Village Grand Sports Festival,Finished Airing,1.0,PG-13 - Teens 13 or older,5119.0,2615,67,6.86,comedy,unknown,62554.5,0,['comedy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,7090,67,7.13,hentai,unknown,6841.5,0,['hentai'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,G - All Ages,6213.0,5755,67,6.67,fantasy,unknown,8961.5,0,['fantasy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,PG-13 - Teens 13 or older,1336.0,6291,67,7.7,unknown,Music,8990.5,0,['unknown'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samurai Pizza Cats,Finished Airing,54.0,G - All Ages,4328.0,5868,67,7.03,"action, comedy, sci-fi","Anthropomorphic, Mecha, Super Power",10691.0,0,"['action', 'comedy', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,6.0,Rx - Hentai,4908.575358996018,6485,67,6.89,hentai,unknown,8014.5,0,['hentai'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,7622,67,6.96,hentai,unknown,5588.0,0,['hentai'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BanG Dream! Poppin'Dream!,Finished Airing,1.0,PG-13 - Teens 13 or older,916.0,6367,67,7.87,unknown,"CGDCT, Music",8243.5,0,['unknown'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,17.0,PG-13 - Teens 13 or older,1880.0,5928,67,7.53,"action, drama",Medical,10070.5,0,"['action', 'drama']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fate/Grand Order: Absolute Demonic Front - Babylonia Initium Iter,Finished Airing,1.0,PG-13 - Teens 13 or older,3846.0,2737,67,7.14,"action, fantasy",unknown,58339.0,0,"['action', 'fantasy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Resident Evil: Vendetta,Finished Airing,1.0,R - 17+ (violence & profanity),4646.0,4883,67,6.96,"action, horror, sci-fi",unknown,18930.0,0,"['action', 'horror', 'sci-fi']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost in the Shell: Arise - Border 1: Ghost Pain,Finished Airing,1.0,R - 17+ (violence & profanity),2328.0,2921,67,7.42,"action, sci-fi","Adult Cast, Detective, Mecha, Psychological",48758.0,0,"['action', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,R+ - Mild Nudity,8020.0,4313,67,6.37,ecchi,Harem,23564.5,0,['ecchi'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,6.0,Rx - Hentai,4908.575358996018,6533,67,6.48,hentai,unknown,8079.0,0,['hentai'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Today's Asuka Show,Finished Airing,20.0,PG-13 - Teens 13 or older,6838.0,3374,67,6.56,"comedy, ecchi",unknown,34650.5,0,"['comedy', 'ecchi']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,5912,67,6.77,hentai,unknown,10267.5,0,['hentai'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Miss Maruko,Currently Airing,9.0,G - All Ages,2604.0,7535,67,7.36,comedy,School,5163.5,1,['comedy'],1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miss Hokusai,Finished Airing,1.0,PG-13 - Teens 13 or older,3682.0,4006,67,7.16,"award winning, drama, supernatural","Historical, Visual Arts",26175.5,0,"['award winning', 'drama', 'supernatural']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,37.0,PG-13 - Teens 13 or older,2622.0,6783,67,7.35,"adventure, sci-fi",Racing,6686.5,0,"['adventure', 'sci-fi']",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Scooped Up by an S-Ranked Adventurer,Currently Airing,9.0,PG-13 - Teens 13 or older,6789.0,4108,67,6.58,"adventure, fantasy",unknown,19654.0,1,"['adventure', 'fantasy']",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At The Mercy of The Sky,Finished Airing,12.0,PG-13 - Teens 13 or older,4229.0,3564,67,7.05,"comedy, romance",School,32075.5,0,"['comedy', 'romance']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Detective Conan Movie 27,Finished Airing,1.0,PG-13 - Teens 13 or older,806.0,6409,67,7.92,mystery,Detective,8447.0,0,['mystery'],1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,2.0,Rx - Hentai,4908.575358996018,6236,67,6.58,hentai,unknown,9052.5,0,['hentai'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Legend of the Galactic Heroes: Die Neue These - Intrigue,Finished Airing,12.0,R - 17+ (violence & profanity),287.0,5541,67,8.31,"drama, sci-fi","Adult Cast, Military, Space",12224.5,0,"['drama', 'sci-fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,1.0,R - 17+ (violence & profanity),7223.0,4996,67,6.5,"boys love, comedy, mystery","Adult Cast, Detective",17103.0,0,"['boys love', 'comedy', 'mystery']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wakaba Girl,Finished Airing,13.0,PG-13 - Teens 13 or older,5026.0,3607,67,6.88,slice of life,"CGDCT, School",32613.0,0,['slice of life'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown ,Finished Airing,3.0,PG-13 - Teens 13 or older,10088.0,5344,67,6.01,"slice of life, sports",unknown,10649.0,0,"['slice of life', 'sports']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
